"","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MoSold","YrSold","SaleType","SalePrice"
"751","RL",65,12342,"Pave","No Alley","IR1","Lvl","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",1940,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No Exposure","BLQ",262,"Unf",0,599,861,"GasA","Ex","Y","SB",861,0,0,861,0,0,1,0,1,1,"TA",4,"Typ",0,"No Fireplace","D",1961,"Unf",2,539,"TA","TA","Y",158,0,0,0,0,0,"No Pool","No Fence","No Feature",3,2009,"Warranty Deed",82500
"752","RL",80.5,10708,"Pave","No Alley","IR1","Lvl","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1Story",1955,1993,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","CBlock","TA","TA","No Exposure","LwQ",379,"BLQ",768,470,1617,"GasA","Ex","Y","FA",1867,0,0,1867,1,0,1,0,2,1,"TA",7,"Typ",3,"Gd","A",1955,"Fin",1,303,"TA","TA","Y",476,0,0,0,142,0,"No Pool","GdWo","No Feature",11,2009,"Other",190000
"753","RL",65,13680,"Pave","No Alley","IR1","Lvl","CulDSac","Gtl","Edwards","Norm","Norm","1Fam","1Story",1955,1955,"Hip","CompShg","Other","Wd Sdng","None",0,"TA","TA","Slab","No Basement","No Basement","No Basement","No Basement",0,"No Basement",0,0,0,"GasA","Ex","Y","FA",1733,0,0,1733,0,0,2,0,4,1,"TA",8,"Min2",1,"Gd","A",1955,"Unf",2,452,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",6,2009,"Warranty Deed",139600
"754","RL",65,15635,"Pave","No Alley","IR1","Lvl","CulDSac","Gtl","Edwards","Norm","Norm","1Fam","1Story",1954,1954,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","No Basement","No Basement","No Basement","No Basement",0,"No Basement",0,0,0,"GasA","TA","Y","SB",1383,0,0,1383,0,0,1,0,2,1,"TA",6,"Mod",0,"No Fireplace","A",1980,"Unf",2,498,"Other","TA","Y",0,0,90,0,110,0,"No Pool","No Fence","No Feature",10,2009,"Warranty Deed",122000
"755","RL",73,9855,"Pave","No Alley","Reg","Lvl","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",1956,1956,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No Exposure","Unf",0,"Unf",0,1436,1436,"GasA","Fa","Y","SB",1689,0,0,1689,0,0,1,0,3,1,"TA",7,"Typ",1,"Gd","A",1956,"Unf",2,480,"TA","TA","Y",0,0,0,0,0,0,"No Pool","MnPrv","No Feature",11,2009,"Other",127500
"756","RL",68,9571,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",1956,1956,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No Exposure","Rec",257,"Unf",0,816,1073,"GasA","TA","Y","FA",1073,0,0,1073,1,0,1,0,2,1,"TA",5,"Typ",0,"No Fireplace","A",1956,"Unf",1,340,"TA","TA","Y",0,0,0,0,0,0,"No Pool","GdPrv","No Feature",2,2009,"Warranty Deed",121500
"757","RL",50,9350,"Pave","No Alley","Reg","Bnk","Inside","Gtl","Edwards","Norm","Norm","1Fam","2Story",1946,1950,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No Exposure","BLQ",342,"Unf",0,405,747,"GasA","Ex","Y","SB",892,747,0,1639,0,0,1,1,3,1,"Gd",6,"Typ",1,"Gd","D",1946,"Unf",1,240,"TA","TA","Y",0,50,0,0,0,0,"No Pool","No Fence","No Feature",7,2009,"Warranty Deed",154400
"758","RL",50,9340,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",1941,1950,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No Exposure","Rec",344,"Unf",0,328,672,"GasA","TA","Y","SB",672,0,0,672,1,0,1,0,2,1,"TA",4,"Typ",0,"No Fireplace","A",1941,"Unf",1,234,"TA","TA","N",0,113,0,0,0,0,"No Pool","No Fence","No Feature",8,2009,"Warranty Deed",113000
"759","RL",62,7440,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",1954,1954,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Gd","TA","No Exposure","BLQ",173,"Unf",0,916,1089,"HotW","TA","Y","SB",1089,0,0,1089,1,0,1,0,3,1,"TA",5,"Typ",1,"Gd","D",1954,"RFn",1,252,"TA","TA","P",328,0,0,0,0,0,"No Pool","MnPrv","No Feature",9,2009,"Warranty Deed",125000
"760","RL",65,11500,"Pave","No Alley","IR1","Lvl","CulDSac","Gtl","Edwards","Norm","Norm","1Fam","1Story",1957,1957,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","Slab","No Basement","No Basement","No Basement","No Basement",0,"No Basement",0,0,0,"GasA","Ex","N","SB",845,0,0,845,0,0,1,0,3,1,"TA",5,"Typ",0,"No Fireplace","D",1957,"Unf",1,290,"TA","TA","N",186,0,0,0,0,0,"No Pool","No Fence","No Feature",1,2009,"Warranty Deed",84000
"761","RL",42,4235,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","1Story",1984,1984,"Gable","CompShg","HdBoard","HdBoard","BrkFace",149,"Gd","TA","CBlock","Gd","TA","Mn","GLQ",552,"ALQ",393,104,1049,"GasA","TA","Y","SB",1049,0,0,1049,1,0,2,0,2,1,"Gd",5,"Typ",0,"No Fireplace","A",1984,"Fin",1,266,"TA","TA","Y",0,105,0,0,0,0,"No Pool","No Fence","No Feature",2,2009,"Warranty Deed",139500
"762","RL",60,11409,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",1949,2008,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No Exposure","LwQ",292,"Unf",0,476,768,"GasA","Gd","Y","SB",1148,568,0,1716,0,0,1,1,3,1,"TA",8,"Min2",1,"Gd","A",1949,"Unf",1,281,"TA","TA","Y",0,0,0,0,160,0,"No Pool","No Fence","No Feature",1,2009,"Warranty Deed",131000
"763","RL",60,9060,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",1939,1950,"Gable","CompShg","Other","Other","None",0,"TA","TA","BrkTil","TA","TA","Mn","Rec",204,"Unf",0,356,560,"GasA","TA","Y","SB",698,560,0,1258,0,0,1,0,2,1,"TA",6,"Typ",0,"No Fireplace","D",1939,"Unf",1,280,"TA","TA","P",0,0,0,0,0,0,"No Pool","MnPrv","No Feature",10,2009,"Warranty Deed",105000
"764","RL",60,9084,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Edwards","Artery","Norm","1Fam","2Story",1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Mn","Unf",0,"Unf",0,755,755,"GasA","TA","Y","SB",755,755,0,1510,1,0,1,0,4,1,"TA",7,"Typ",1,"Gd","D",1940,"Unf",1,296,"Other","Po","P",120,0,0,0,0,0,"No Pool","MnPrv","No Feature",10,2009,"Warranty Deed",108000
"765","RL",74,10778,"Pave","No Alley","IR1","Lvl","Inside","Gtl","SawyerW","Feedr","Norm","1Fam","SLvl",1990,1991,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No Exposure","GLQ",460,"ALQ",286,308,1054,"GasA","Gd","Y","SB",1061,0,0,1061,1,0,1,1,1,1,"Gd",4,"Typ",0,"No Fireplace","A",1990,"Unf",2,462,"TA","TA","Y",114,36,0,0,0,0,"No Pool","No Fence","No Feature",7,2009,"Warranty Deed",162000
"766","RL",66,19255,"Pave","No Alley","IR1","Lvl","Inside","Gtl","SawyerW","Norm","Norm","1Fam","SLvl",1983,1983,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",100,"Gd","TA","CBlock","Gd","TA","Av","Rec",70,"GLQ",450,0,520,"GasA","Gd","Y","SB",1338,0,0,1338,0,0,1,1,2,1,"Gd",5,"Min2",1,"Po","A",1983,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","Feature",9,2009,"Warranty Deed",156500
"767","RL",79,12327,"Pave","No Alley","IR1","Low","Inside","Not Gtl","SawyerW","Norm","Norm","1Fam","1.5Fin",1983,2009,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","CBlock","Gd","TA","Gd","GLQ",1441,"Unf",0,55,1496,"GasA","Ex","Y","SB",1496,636,0,2132,1,0,1,1,1,1,"Gd",5,"Min2",1,"Gd","BI",1983,"Fin",2,612,"Other","TA","Y",349,40,0,0,0,0,"No Pool","No Fence","No Feature",9,2009,"Warranty Deed",316600
"768","RL",90,14684,"Pave","No Alley","IR1","Lvl","CulDSac","Gtl","SawyerW","Norm","Norm","1Fam","1Story",1990,1991,"Hip","CompShg","HdBoard","HdBoard","BrkFace",234,"Gd","TA","CBlock","Gd","TA","Mn","ALQ",485,"BLQ",177,1496,2158,"GasA","Gd","Y","SB",2196,0,0,2196,0,0,2,0,3,1,"Gd",7,"Typ",1,"TA","A",1990,"RFn",3,701,"TA","TA","Y",84,70,0,0,0,0,"No Pool","No Fence","No Feature",6,2009,"Warranty Deed",271900
"769","RL",75,9317,"Pave","No Alley","Reg","Lvl","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",1993,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",137,"Gd","TA","PConc","Gd","TA","No Exposure","ALQ",513,"Unf",0,227,740,"GasA","Ex","Y","SB",1006,769,0,1775,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","A",1993,"Unf",2,425,"TA","TA","Y",234,72,192,0,0,0,"No Pool","No Fence","No Feature",7,2009,"Warranty Deed",213000
"770","RL",85,10560,"Pave","No Alley","Reg","Lvl","Corner","Gtl","SawyerW","Norm","Norm","1Fam","2Story",1993,1994,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","Gd","Gd","No Exposure","GLQ",474,"Unf",0,605,1079,"GasA","Ex","Y","SB",1079,800,0,1879,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","A",1993,"RFn",2,473,"TA","TA","Y",400,100,144,0,0,0,"No Pool","MnPrv","No Feature",8,2009,"Warranty Deed",239900
"771","RL",80,9828,"Pave","No Alley","IR1","Lvl","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",1995,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No Exposure","GLQ",584,"Unf",0,544,1128,"GasA","Ex","Y","SB",1142,878,0,2020,0,0,2,1,3,1,"Gd",8,"Typ",1,"TA","A",1995,"RFn",2,466,"TA","TA","Y",0,155,0,0,0,0,"No Pool","No Fence","No Feature",6,2009,"Warranty Deed",239500
"772","RL",120,26400,"Pave","No Alley","Reg","Bnk","FR2","Gtl","SawyerW","Feedr","Norm","1Fam","2Story",1880,2007,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","No Basement","No Basement","No Basement","No Basement",0,"No Basement",0,0,0,"GasA","Ex","Y","SB",1288,728,0,2016,0,0,1,0,4,1,"TA",7,"Mod",1,"TA","A",1900,"Unf",2,576,"TA","TA","P",0,0,0,0,0,0,"No Pool","No Fence","No Feature",6,2009,"Warranty Deed",131000
"773","RL",64,7018,"Pave","No Alley","Reg","Bnk","Inside","Gtl","SawyerW","Norm","Norm","Duplex","1Story",1979,1979,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Fa","Slab","No Basement","No Basement","No Basement","No Basement",0,"No Basement",0,0,0,"GasA","TA","Y","SB",1535,0,0,1535,0,0,2,0,4,2,"TA",8,"Typ",0,"No Fireplace","A",1979,"Unf",2,410,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",6,2009,"Warranty Deed",118964
"774","RL",64,7018,"Pave","No Alley","Reg","Bnk","Inside","Gtl","SawyerW","Feedr","Norm","Duplex","SFoyer",1979,1979,"Gable","CompShg","Other","Other","Stone",275,"TA","TA","CBlock","Gd","TA","Av","GLQ",1086,"Unf",0,0,1086,"GasA","TA","Y","SB",1224,0,0,1224,2,0,0,2,2,2,"TA",6,"Typ",2,"TA","D",1979,"Unf",2,528,"TA","TA","Y",120,0,0,0,0,0,"No Pool","No Fence","No Feature",6,2009,"Warranty Deed",153337
"775","RL",64,7018,"Pave","No Alley","Reg","Lvl","Inside","Gtl","SawyerW","Feedr","Norm","Duplex","2Story",1979,1979,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","Slab","No Basement","No Basement","No Basement","No Basement",0,"No Basement",0,0,0,"GasA","TA","Y","SB",1114,1114,0,2228,0,0,2,0,6,2,"TA",8,"Typ",0,"No Fireplace","D",1979,"Unf",2,720,"TA","TA","Y",73,0,0,0,0,0,"No Pool","No Fence","No Feature",6,2009,"Warranty Deed",147983
"776","RL",64,7018,"Pave","No Alley","Reg","Bnk","Inside","Gtl","SawyerW","Norm","Norm","Duplex","1Story",1979,1979,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","Slab","No Basement","No Basement","No Basement","No Basement",0,"No Basement",0,0,0,"GasA","TA","Y","SB",1535,0,0,1535,0,0,2,0,4,2,"TA",8,"Typ",0,"No Fireplace","A",1979,"Unf",2,400,"TA","TA","Y",0,0,0,0,0,0,"No Pool","GdPrv","No Feature",6,2009,"Warranty Deed",118858
"777","RL",64,7018,"Pave","No Alley","Reg","Bnk","Inside","Gtl","SawyerW","Norm","Norm","Duplex","1Story",1979,1979,"Gable","CompShg","Other","Other","None",0,"TA","TA","Slab","No Basement","No Basement","No Basement","No Basement",0,"No Basement",0,0,0,"GasA","TA","Y","SB",1535,0,0,1535,0,0,2,0,4,2,"TA",8,"Typ",0,"No Fireplace","A",1979,"Unf",2,400,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",6,2009,"Warranty Deed",118858
"778","RL",64,7018,"Pave","No Alley","Reg","Lvl","Inside","Gtl","SawyerW","Feedr","Norm","Duplex","2Story",1979,1979,"Gable","CompShg","Other","Other","None",0,"TA","TA","Slab","No Basement","No Basement","No Basement","No Basement",0,"No Basement",0,0,0,"GasA","TA","Y","SB",1120,1120,0,2240,0,0,2,0,6,2,"TA",12,"Typ",0,"No Fireplace","D",1979,"Unf",2,528,"TA","TA","Y",154,0,0,0,0,0,"No Pool","No Fence","No Feature",6,2009,"Warranty Deed",142953
"779","RL",64,7040,"Pave","No Alley","Reg","Lvl","Inside","Gtl","SawyerW","Feedr","Norm","Duplex","SFoyer",1979,1979,"Gable","CompShg","Other","Other","BrkFace",216,"TA","TA","CBlock","Gd","TA","Av","GLQ",1094,"Unf",0,0,1094,"GasA","TA","Y","SB",1229,0,0,1229,2,0,0,2,2,2,"Gd",6,"Typ",2,"TA","D",1979,"Unf",2,672,"TA","TA","Y",120,0,0,0,0,0,"No Pool","No Fence","No Feature",6,2009,"Warranty Deed",148325
"780","RL",64,7007,"Pave","No Alley","Reg","Bnk","Inside","Gtl","SawyerW","Norm","Norm","Duplex","1Story",1979,1979,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","Slab","No Basement","No Basement","No Basement","No Basement",0,"No Basement",0,0,0,"GasA","TA","Y","SB",1513,0,0,1513,0,0,2,0,4,2,"TA",8,"Typ",0,"No Fireplace","A",1979,"Unf",2,400,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",6,2009,"Warranty Deed",113722
"781","RL",67,11855,"Pave","No Alley","Reg","Lvl","Inside","Gtl","SawyerW","Norm","Norm","Duplex","2Story",2000,2000,"Hip","CompShg","VinylSd","VinylSd","BrkFace",23,"TA","TA","PConc","Ex","TA","No Exposure","GLQ",820,"Unf",0,348,1168,"GasA","Ex","Y","SB",1168,1619,0,2787,2,0,4,2,6,2,"TA",8,"Typ",2,"TA","BI",2000,"Fin",4,820,"TA","TA","Y",312,0,0,0,0,0,"No Pool","No Fence","No Feature",10,2009,"Warranty Deed",269500
"782","RL",67,7939,"Pave","No Alley","Reg","Lvl","Inside","Gtl","SawyerW","Feedr","Norm","Duplex","2Story",2000,2000,"Hip","CompShg","VinylSd","VinylSd","BrkFace",23,"TA","TA","PConc","Ex","TA","No Exposure","GLQ",820,"Unf",0,348,1168,"GasA","Ex","Y","SB",1168,1619,0,2787,2,0,4,2,6,2,"TA",8,"Typ",2,"TA","BI",2000,"Fin",4,820,"TA","TA","Y",312,0,0,0,0,0,"No Pool","No Fence","No Feature",10,2009,"Warranty Deed",269500
"783","RL",67,7976,"Pave","No Alley","Reg","Lvl","Inside","Gtl","SawyerW","Feedr","Norm","Duplex","2Story",2000,2000,"Hip","CompShg","VinylSd","VinylSd","BrkFace",23,"TA","TA","PConc","Ex","TA","No Exposure","GLQ",820,"Unf",0,348,1168,"GasA","Ex","Y","SB",1168,1619,0,2787,2,0,4,2,6,2,"TA",8,"Typ",2,"TA","BI",2000,"Fin",4,820,"TA","TA","Y",312,0,0,0,0,0,"No Pool","No Fence","No Feature",10,2009,"Warranty Deed",269500
"784","RL",84,10933,"Pave","No Alley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",2009,2009,"Hip","CompShg","VinylSd","VinylSd","Stone",242,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1021,"Unf",0,534,1555,"GasA","Ex","Y","SB",1680,0,0,1680,1,0,1,1,1,1,"Ex",8,"Typ",1,"Gd","A",2009,"Fin",3,1138,"TA","TA","Y",185,24,0,0,0,0,"No Pool","No Fence","No Feature",7,2009,"New",323262
"785","RL",79,10637,"Pave","No Alley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",2007,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",336,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1288,"Unf",0,417,1705,"GasA","Ex","Y","SB",1718,0,0,1718,1,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","A",2007,"RFn",3,826,"TA","TA","Y",208,44,0,0,0,0,"No Pool","No Fence","No Feature",9,2009,"Warranty Deed",297000
"786","RL",61,10226,"Pave","No Alley","IR1","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",270,"Gd","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",0,1622,1622,"GasA","Ex","Y","SB",1630,0,0,1630,1,0,2,0,3,1,"Ex",8,"Typ",1,"Gd","A",2008,"RFn",3,860,"TA","TA","Y",172,42,0,0,0,0,"No Pool","No Fence","No Feature",1,2009,"Warranty Deed",295493
"787","RL",65,10816,"Pave","No Alley","IR1","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",364,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1104,"Unf",0,616,1720,"GasA","Ex","Y","SB",1720,0,0,1720,1,0,2,0,3,1,"Ex",8,"Typ",1,"Gd","A",2008,"RFn",3,846,"TA","TA","Y",208,104,0,0,0,0,"No Pool","No Fence","No Feature",11,2009,"Warranty Deed",332000
"788","RL",71,9178,"Pave","No Alley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",2008,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1468,1468,"GasA","Ex","Y","SB",1468,0,0,1468,0,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","A",2008,"RFn",3,904,"TA","TA","Y",192,142,0,0,0,0,"No Pool","No Fence","No Feature",6,2009,"Warranty Deed",239900
"789","RL",68,10769,"Pave","No Alley","IR1","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",20,"Unf",0,846,866,"GasA","Ex","Y","SB",866,902,0,1768,0,0,2,1,3,1,"Gd",7,"Typ",0,"No Fireplace","A",2007,"RFn",2,578,"TA","TA","Y",144,105,0,0,0,0,"No Pool","No Fence","No Feature",4,2009,"Warranty Deed",212000
"790","RL",77,11422,"Pave","No Alley","IR1","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",2007,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",352,"Gd","TA","PConc","Ex","TA","Av","GLQ",1359,"Unf",0,479,1838,"GasA","Ex","Y","SB",1838,0,0,1838,1,0,2,0,3,1,"Gd",7,"Typ",2,"Gd","A",2007,"RFn",2,524,"TA","TA","Y",154,222,0,0,0,0,"No Pool","No Fence","No Feature",4,2009,"Warranty Deed",272500
"791","RL",122,11923,"Pave","No Alley","IR1","Lvl","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No Exposure","Unf",0,"Unf",0,1800,1800,"GasA","Ex","Y","SB",1800,0,0,1800,0,0,2,0,2,1,"Ex",7,"Typ",0,"No Fireplace","A",2007,"Fin",2,702,"TA","TA","Y",288,136,0,0,0,0,"No Pool","No Fence","No Feature",5,2009,"Warranty Deed",239000
"792","RL",68,8814,"Pave","No Alley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",180,"Gd","TA","PConc","Gd","TA","No Exposure","GLQ",1334,"Unf",0,270,1604,"GasA","Ex","Y","SB",1604,0,0,1604,1,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","A",2006,"RFn",2,660,"TA","TA","Y",123,110,0,0,0,0,"No Pool","No Fence","No Feature",3,2009,"Warranty Deed",220000
"793","RL",64,6762,"Pave","No Alley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",902,"Unf",0,380,1282,"GasA","Ex","Y","SB",1290,0,0,1290,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","A",2007,"RFn",2,662,"TA","TA","Y",168,0,0,0,0,0,"No Pool","No Fence","No Feature",5,2009,"Warranty Deed",200000
"794","RL",95,10324,"Pave","No Alley","IR1","Lvl","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",2008,2008,"Gable","CompShg","VinylSd","VinylSd","BrkFace",140,"Gd","TA","PConc","Gd","TA","Av","GLQ",872,"Unf",0,382,1254,"GasA","Ex","Y","SB",1254,0,0,1254,1,0,2,0,2,1,"Gd",5,"Typ",0,"No Fireplace","A",2008,"RFn",3,810,"TA","TA","Y",168,92,0,0,0,0,"No Pool","No Fence","No Feature",3,2009,"Warranty Deed",221800
"795","RL",64,7314,"Pave","No Alley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",82,"Gd","TA","PConc","Gd","TA","Av","GLQ",724,"Unf",0,508,1232,"GasA","Ex","Y","SB",1232,0,0,1232,1,0,2,0,2,1,"Gd",6,"Typ",0,"No Fireplace","A",2007,"RFn",2,632,"TA","TA","Y",132,0,0,0,0,0,"No Pool","No Fence","No Feature",2,2009,"Warranty Deed",194500
"796","RL",78,11645,"Pave","No Alley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",76,"Gd","TA","PConc","Ex","TA","Gd","GLQ",24,"Unf",0,1474,1498,"GasA","Ex","Y","SB",1498,0,0,1498,0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","A",2005,"Fin",3,844,"TA","TA","Y",144,98,0,0,0,0,"No Pool","No Fence","No Feature",3,2009,"Warranty Deed",237000
"797","RL",79,11646,"Pave","No Alley","IR1","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,704,704,"GasA","Ex","Y","SB",704,718,0,1422,0,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","A",2005,"Fin",2,440,"TA","TA","Y",36,28,0,0,0,0,"No Pool","No Fence","No Feature",7,2009,"Warranty Deed",173000
"798","RL",67,12800,"Pave","No Alley","Reg","Low","Inside","Not Gtl","SawyerW","Norm","Norm","1Fam","SLvl",1989,1989,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",145,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1518,"Unf",0,0,1518,"GasA","Gd","Y","SB",1644,0,0,1644,1,1,2,0,2,1,"Gd",5,"Typ",1,"TA","A",1989,"Fin",2,569,"TA","TA","Y",80,0,0,0,396,0,"No Pool","No Fence","No Feature",8,2009,"Warranty Deed",275000
"799","RL",80.5,16698,"Pave","No Alley","IR1","HLS","CulDSac","Not Gtl","ClearCr","Norm","Norm","1Fam","2Story",1992,1993,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",800,"Unf",0,649,1449,"GasA","Gd","Y","SB",944,815,0,1759,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","A",1992,"Unf",2,525,"TA","TA","Y",150,193,0,0,0,0,"No Pool","No Fence","No Feature",6,2009,"Warranty Deed",233500
"800","RL",80.5,28698,"Pave","No Alley","Mod+ IR","Low","CulDSac","Not Gtl","ClearCr","Norm","Norm","1Fam","2Story",1967,1967,"Flat","Other","Other","Other","None",0,"TA","TA","PConc","TA","Gd","Gd","LwQ",249,"ALQ",764,0,1013,"GasA","TA","Y","SB",1160,966,0,2126,0,1,2,1,3,1,"TA",7,"Min2",0,"No Fireplace","A",1967,"Fin",2,538,"TA","TA","Y",486,0,0,0,225,0,"No Pool","No Fence","No Feature",6,2009,"Warranty Deed",185000
"801","RL",82,12464,"Pave","No Alley","Mod+ IR","Low","Corner","Not Gtl","CollgCr","Norm","Norm","1Fam","1Story",1996,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","TA","No Exposure","GLQ",732,"Unf",0,308,1040,"GasA","Gd","Y","SB",1040,0,0,1040,1,0,1,0,3,1,"Gd",6,"Typ",0,"No Fireplace","D",2000,"Unf",2,576,"TA","TA","Y",168,0,0,0,0,0,"No Pool","GdPrv","No Feature",11,2009,"Warranty Deed",152000
